,receptor,weight,ligexp,recpercent,LRexp,GE,cell
2937,SORL1,0.699239598,1.549614904,0.324006715,0.502085635,GE2,Monocytes
2938,LRP1,0.585898822,1.549614904,0.387800783,0.600941874,GE2,Monocytes
2939,SORL1,0.182382625,1.175252097,0.324006715,0.380789572,GE2,Monocytes
2940,LRP1,0.486493867,1.175252097,0.387800783,0.455763684,GE2,Monocytes
2941,ITGB1,0.206282774,1.431090786,0.353665361,0.506127239,GE2,Monocytes
2942,LRP1,0.109600238,1.431090786,0.387800783,0.554978128,GE2,Monocytes
2943,PTAFR,0.146838928,4.681204854,0.337437045,1.579611934,GE3,Monocytes
2944,GPR65,0.155195689,4.681204854,0.233351987,1.092368452,GE3,Monocytes
2945,PTAFR,0.146838928,5.534675,0.337437045,1.867604379,GE3,Monocytes
2946,LPAR6,0.130278885,5.534675,0.188024622,1.040655176,GE3,Monocytes
2947,GPR65,0.155195689,5.534675,0.233351987,1.291527406,GE3,Monocytes
2948,SELENOS,0.344150839,7.864018853,0.217683268,1.711865324,GE3,Monocytes
2949,FPR2,0.169378885,7.864018853,0.162842753,1.280598481,GE3,Monocytes
2950,PTAFR,0.146838928,7.864018853,0.337437045,2.653611286,GE3,Monocytes
2951,LPAR6,0.130278885,7.864018853,0.188024622,1.478629174,GE3,Monocytes
2952,GPR65,0.155195689,7.864018853,0.233351987,1.835084422,GE3,Monocytes
2953,FPR1,0.129449002,7.864018853,0.534415221,4.202651373,GE3,Monocytes
2954,CXCR4,0.173296783,7.864018853,0.531057639,4.176247281,GE3,Monocytes
2955,CCR2,0.217854977,7.864018853,0.157806379,1.240992343,GE3,Monocytes
2956,CCR1,0.223583659,7.864018853,0.275881365,2.169536259,GE3,Monocytes
2957,C5AR1,0.222952854,7.864018853,0.485170677,3.815391352,GE3,Monocytes
2958,C3AR1,0.214246068,7.864018853,0.252937885,1.989108294,GE3,Monocytes
2959,S1PR4,0.137726139,7.864018853,0.127028539,0.998954829,GE3,Monocytes
2960,P2RY13,0.139735174,7.864018853,0.134303302,1.056163696,GE3,Monocytes
2961,FPR1,0.263876458,4.547206624,0.534415221,2.430096433,GE3,Monocytes
2962,CXCR4,0.307457128,4.547206624,0.531057639,2.414828812,GE3,Monocytes
2963,CCR1,0.396674354,4.547206624,0.275881365,1.254489572,GE3,Monocytes
2964,C5AR1,0.259731797,4.547206624,0.485170677,2.206171317,GE3,Monocytes
2965,C3AR1,0.214246068,4.547206624,0.252937885,1.150160825,GE3,Monocytes
2966,FPR1,0.226510617,2.90215939,0.534415221,1.550958152,GE3,Monocytes
2967,CXCR4,0.173296783,2.90215939,0.531057639,1.541213912,GE3,Monocytes
2968,C5AR1,0.222952854,2.90215939,0.485170677,1.408042636,GE3,Monocytes
2969,CD44,0.167095569,6.410361413,0.758254057,4.860682549,GE3,Monocytes
2970,ITGA4,0.200830142,6.410361413,0.17683268,1.133561392,GE3,Monocytes
2971,FPR3,0.165635904,6.410361413,0.329043089,2.109285121,GE3,Monocytes
2972,CD4,0.344038646,6.410361413,0.39227756,2.514640935,GE3,Monocytes
2973,FPR2,0.286966501,6.410361413,0.162842753,1.043880902,GE3,Monocytes
2974,CXCR4,0.252284246,6.410361413,0.531057639,3.404271394,GE3,Monocytes
2975,CCR2,0.217854977,6.410361413,0.157806379,1.011595925,GE3,Monocytes
2976,CCR1,0.223583659,6.410361413,0.275881365,1.76849926,GE3,Monocytes
2977,C5AR1,0.222952854,6.410361413,0.485170677,3.110119387,GE3,Monocytes
2978,C3AR1,0.214246068,6.410361413,0.252937885,1.621423256,GE3,Monocytes
2979,PECAM1,0.629637223,4.275960617,0.376049245,1.60797176,GE3,Monocytes
2980,CD99,0.24472722,4.275960617,0.447677672,1.914252095,GE3,Monocytes
2981,PTPN6,0.436140145,3.012163172,0.385562395,1.161376847,GE3,Monocytes
2982,RPSA,0.216274305,8.150140106,0.763290431,6.220923953,GE3,Monocytes
2983,CD44,0.294752691,1.810753701,0.758254057,1.37301134,GE3,Monocytes
2984,RPSA,0.161194147,1.810753701,0.763290431,1.382130972,GE3,Monocytes
2985,TNFRSF1B,0.36931914,2.242801633,0.529938444,1.188546808,GE3,Monocytes
2986,CALM1,0.172089622,2.555275908,0.710688304,1.816004702,GE3,Monocytes
2987,TNFRSF1B,0.703577698,2.555275908,0.529938444,1.35413894,GE3,Monocytes
2988,ITGAX,0.408754491,4.245518595,0.349748181,1.484862407,GE3,Monocytes
2989,ITGAM,0.106296721,4.245518595,0.316172356,1.342315616,GE3,Monocytes
2990,ITGB1,0.389762464,3.205269088,0.353665361,1.133592649,GE3,Monocytes
2991,CLEC7A,0.298079959,3.205269088,0.542809177,1.739849477,GE3,Monocytes
2992,IL6ST,0.551000172,7.155510879,0.164521544,1.177235701,GE3,Monocytes
2993,CSF1R,0.770531455,8.499153601,0.430330162,3.657442149,GE3,Monocytes
2994,PTAFR,0.146838928,1.929855963,0.337437045,0.651204894,GE4,Monocytes
2995,CXCR4,0.252284246,1.318726788,0.531057639,0.700319934,GE4,Monocytes
2996,C5AR1,0.222952854,1.318726788,0.485170677,0.639807569,GE4,Monocytes
2997,CD44,0.167095569,1.318726788,0.758254057,0.999929937,GE4,Monocytes
2998,FPR1,0.226510617,10.82223772,0.534415221,5.783568562,GE4,Monocytes
2999,CXCR4,0.173296783,10.82223772,0.531057639,5.747232006,GE4,Monocytes
3000,CCR5,0.189389147,10.82223772,0.108002238,1.168825898,GE4,Monocytes
3001,CCR2,0.217854977,10.82223772,0.157806379,1.707818151,GE4,Monocytes
3002,CCR1,0.223583659,10.82223772,0.275881365,2.985653718,GE4,Monocytes
3003,C5AR1,0.222952854,10.82223772,0.485170677,5.250632401,GE4,Monocytes
3004,C3AR1,0.214246068,10.82223772,0.252937885,2.737353916,GE4,Monocytes
3005,FPR2,0.193018975,10.82223772,0.162842753,1.762322986,GE4,Monocytes
3006,PTAFR,0.146838928,1.899303461,0.337437045,0.640895348,GE4,Monocytes
3007,FPR1,0.129449002,1.899303461,0.534415221,1.015016679,GE4,Monocytes
3008,CXCR4,0.173296783,1.899303461,0.531057639,1.008639611,GE4,Monocytes
3009,C5AR1,0.222952854,1.899303461,0.485170677,0.921486346,GE4,Monocytes
3010,FPR1,0.263876458,4.111056758,0.534415221,2.197011306,GE4,Monocytes
3011,CXCR4,0.307457128,4.111056758,0.531057639,2.183208094,GE4,Monocytes
3012,CCR2,0.386510727,4.111056758,0.157806379,0.648750983,GE4,Monocytes
3013,CCR1,0.396674354,4.111056758,0.275881365,1.134163952,GE4,Monocytes
3014,C5AR1,0.259731797,4.111056758,0.485170677,1.994564191,GE4,Monocytes
3015,C3AR1,0.214246068,4.111056758,0.252937885,1.039842,GE4,Monocytes
3016,FPR2,0.193018975,4.111056758,0.162842753,0.669455801,GE4,Monocytes
3017,FPR1,0.226510617,2.061142568,0.534415221,1.101505961,GE4,Monocytes
3018,CXCR4,0.173296783,2.061142568,0.531057639,1.094585505,GE4,Monocytes
3019,CCR1,0.223583659,2.061142568,0.275881365,0.568630826,GE4,Monocytes
3020,C5AR1,0.222952854,2.061142568,0.485170677,1.000005935,GE4,Monocytes
3021,PECAM1,0.629637223,1.942122438,0.376049245,0.730333676,GE4,Monocytes
3022,CD99,0.24472722,1.942122438,0.447677672,0.869444852,GE4,Monocytes
3023,TNFRSF1B,0.370354336,1.214892208,0.529938444,0.643818087,GE4,Monocytes
3024,LRP1,0.140964002,2.343704111,0.387800783,0.908890291,GE4,Monocytes
3025,CD44,0.167095569,1.207056238,0.758254057,0.91525529,GE4,Monocytes
3026,LY96,0.398844989,2.726738369,0.362059317,0.987241032,GE4,Monocytes
3027,AGTRAP,0.330874204,2.726738369,0.363738109,0.991818657,GE4,Monocytes
3028,TNFRSF1B,0.36931914,1.403993608,0.529938444,0.744030188,GE4,Monocytes
3029,PLAUR,0.341577337,1.063461141,0.677672076,0.72067792,GE4,Monocytes
3030,RACK1,0.277758087,1.063461141,0.730274203,0.776618237,GE4,Monocytes
3031,CLEC7A,0.298079959,1.210880367,0.542809177,0.657276976,GE4,Monocytes
3032,ITGB2,0.284501554,1.411363074,0.757134863,1.068592188,GE4,Monocytes
3033,ITGAX,0.408754491,2.445845681,0.349748181,0.855430079,GE4,Monocytes
3034,ITGAM,0.106296721,2.445845681,0.316172356,0.773308791,GE4,Monocytes
3035,CSF1R,0.770531455,2.328891939,0.430330162,1.002192446,GE4,Monocytes
3036,ITGAL,0.114931385,47.10985687,0.147733632,6.959710249,GE5,Monocytes
3037,CD2,0.939364584,47.10985687,0.048684947,2.293540877,GE5,Monocytes
3038,CD4,0.397638868,47.10985687,0.39227756,18.48013971,GE5,Monocytes
3039,CD44,0.216539832,47.10985687,0.758254057,35.7212401,GE5,Monocytes
3040,INSR,0.37823044,47.10985687,0.057078903,2.68897896,GE5,Monocytes
3041,S1PR4,0.137726139,26.27341953,0.127028539,3.337474109,GE5,Monocytes
3042,P2RY13,0.139735174,26.27341953,0.134303302,3.528606987,GE5,Monocytes
3043,HCAR2,0.131685722,26.27341953,0.103525462,2.719967886,GE5,Monocytes
3044,CCR1,0.796654332,26.27341953,0.275881365,7.248346853,GE5,Monocytes
3045,CCR5,0.723466999,26.27341953,0.108002238,2.837588119,GE5,Monocytes
3046,C5AR1,0.395555202,26.27341953,0.485170677,12.74709274,GE5,Monocytes
3047,FPR2,0.193018975,26.27341953,0.162842753,4.278435972,GE5,Monocytes
3048,FPR1,0.129449002,26.27341953,0.534415221,14.0409153,GE5,Monocytes
3049,CCR2,0.386510727,26.27341953,0.157806379,4.14611321,GE5,Monocytes
3050,C3AR1,0.214246068,26.27341953,0.252937885,6.64554316,GE5,Monocytes
3051,SDC4,0.48834822,26.27341953,0.083379966,2.190676838,GE5,Monocytes
3052,SORL1,0.699239598,12.95815086,0.324006715,4.198527896,GE5,Monocytes
3053,LRP1,0.585898822,12.95815086,0.387800783,5.025181057,GE5,Monocytes
3054,CD44,0.402828991,6.515753322,0.758254057,4.940596391,GE5,Monocytes
3055,CD36,0.153325007,6.515753322,0.397313934,2.588799585,GE5,Monocytes
3056,ITGB1,0.50119522,6.515753322,0.353665361,2.30439625,GE5,Monocytes
3057,CD44,0.294752691,3.081131711,0.758254057,2.33628062,GE5,Monocytes
3058,RPSA,0.161194147,3.081131711,0.763290431,2.351798351,GE5,Monocytes
3059,NCSTN,0.300017166,24.85514986,0.179071069,4.450838252,GE5,Monocytes
3060,ITGA4,0.176509641,24.85514986,0.17683268,4.395202774,GE5,Monocytes
3061,ITGAV,0.141327231,24.85514986,0.135422496,3.365946428,GE5,Monocytes
3062,ITGA5,0.12618435,24.85514986,0.193060996,4.79855999,GE5,Monocytes
3063,LTBR,0.699784985,22.39534352,0.239507555,5.363853959,GE5,Monocytes
3064,TNFRSF1A,0.497927069,22.39534352,0.355903749,7.970586725,GE5,Monocytes
3065,ITGB1,0.103295648,22.39534352,0.353665361,7.920457248,GE5,Monocytes
3066,ALOX5,0.408919672,33.57630398,0.368774482,12.38208412,GE5,Monocytes
3067,CCR1,0.675043469,34.29935416,0.275881365,9.462552659,GE5,Monocytes
3068,CCR5,0.808653917,34.29935416,0.108002238,3.704407025,GE5,Monocytes
3069,PTK2B,0.154872339,1.322262321,0.237269166,0.313732078,GE6,Monocytes
3070,PRNP,0.217158415,1.322262321,0.269725797,0.356648259,GE6,Monocytes
3071,SORT1,0.120940167,1.113446941,0.120313374,0.133962559,GE6,Monocytes
3072,LDLR,0.122286675,1.113446941,0.08841634,0.098446904,GE6,Monocytes
3073,SORL1,0.182382625,1.113446941,0.324006715,0.360764286,GE6,Monocytes
3074,LRP1,0.486493867,1.113446941,0.387800783,0.431795596,GE6,Monocytes
3075,FPR3,0.165635904,1.175095524,0.329043089,0.386657061,GE6,Monocytes
3076,LPAR1,0.181847082,1.175095524,0.022383884,0.026303201,GE6,Monocytes
3077,CXCR4,0.173296783,1.175095524,0.531057639,0.624043454,GE6,Monocytes
3078,SSTR2,0.224866336,1.175095524,0.017907107,0.021042561,GE6,Monocytes
3079,P2RY14,0.244236085,1.175095524,0.020705092,0.024330461,GE6,Monocytes
3080,LPAR2,0.207431871,1.175095524,0.045886961,0.053921563,GE6,Monocytes
3081,FPR2,0.11325021,1.175095524,0.162842753,0.19135579,GE6,Monocytes
3082,FPR1,0.226510617,1.175095524,0.534415221,0.627988934,GE6,Monocytes
3083,CXCR3,0.205567847,1.175095524,0.01734751,0.020384981,GE6,Monocytes
3084,CCR7,0.221711652,1.175095524,0.020705092,0.024330461,GE6,Monocytes
3085,CCR5,0.189389147,1.175095524,0.108002238,0.126912947,GE6,Monocytes
3086,CCR2,0.217854977,1.175095524,0.157806379,0.18543757,GE6,Monocytes
3087,CCR1,0.223583659,1.175095524,0.275881365,0.324186958,GE6,Monocytes
3088,C5AR1,0.222952854,1.175095524,0.485170677,0.570121891,GE6,Monocytes
3089,C3AR1,0.214246068,1.175095524,0.252937885,0.297226176,GE6,Monocytes
3090,ACKR3,0.228546832,1.175095524,0.025181869,0.029591102,GE6,Monocytes
3091,TGFBR2,0.179929659,1.146034455,0.217123671,0.248831208,GE6,Monocytes
3092,ITGB1,0.50119522,1.070474275,0.353665361,0.378589671,GE6,Monocytes
3093,CD36,0.153325007,1.070474275,0.397313934,0.425314345,GE6,Monocytes
3094,ITGAV,0.240972064,1.070474275,0.135422496,0.144966298,GE6,Monocytes
3095,CD44,0.402828991,1.070474275,0.758254057,0.811691462,GE6,Monocytes
3096,ITGA5,0.12618435,1.070474275,0.193060996,0.20666683,GE6,Monocytes
3097,RYK,0.331812761,1.077946999,0.04420817,0.047654064,GE6,Monocytes
3098,TRAF2,0.200649762,1.268560941,0.02686066,0.034074385,GE6,Monocytes
3099,TNFRSF1A,0.270708919,1.028678518,0.355903749,0.366110541,GE7,Monocytes
3100,TNFRSF1B,0.275932202,1.028678518,0.529938444,0.545136293,GE7,Monocytes
3101,CUL5,0.168603502,2.214953991,0.132064913,0.292517707,GE7,Monocytes
3102,ANXA6,0.136650637,2.214953991,0.178511472,0.395394697,GE7,Monocytes
3103,LRP1,0.196613018,1.085519064,0.387800783,0.420965143,GE7,Monocytes
3104,ITGAV,0.250218026,1.067426594,0.135422496,0.144553573,GE7,Monocytes
3105,ITGB1,0.206282774,1.067426594,0.353665361,0.377511812,GE7,Monocytes
3106,LRP1,0.109600238,1.067426594,0.387800783,0.413948869,GE7,Monocytes
3107,ITGAM,0.21042277,1.610658674,0.316172356,0.509245748,GE7,Monocytes
3108,ITGAV,0.436259787,1.610658674,0.135422496,0.218119418,GE7,Monocytes
3109,ITGB1,0.215658962,1.610658674,0.353665361,0.569634181,GE7,Monocytes
3110,LRP1,0.625241979,1.610658674,0.387800783,0.624614696,GE7,Monocytes
3111,ITGA4,0.227632009,1.610658674,0.17683268,0.284817091,GE7,Monocytes
3112,LRP1,0.486493867,1.090048834,0.387800783,0.422721792,GE7,Monocytes
3113,SORL1,0.182382625,1.090048834,0.324006715,0.353183142,GE7,Monocytes
3114,TGFBR1,0.248029687,2.55330675,0.120313374,0.307196951,GE7,Monocytes
3115,FPR3,0.165635904,1.091414426,0.329043089,0.359122374,GE7,Monocytes
3116,CXCR4,0.173296783,1.091414426,0.531057639,0.579603967,GE7,Monocytes
3117,FPR2,0.11325021,1.091414426,0.162842753,0.17772893,GE7,Monocytes
3118,FPR1,0.226510617,1.091414426,0.534415221,0.583268481,GE7,Monocytes
3119,CCR2,0.217854977,1.091414426,0.157806379,0.172232159,GE7,Monocytes
3120,CCR1,0.223583659,1.091414426,0.275881365,0.301100902,GE7,Monocytes
3121,C5AR1,0.222952854,1.091414426,0.485170677,0.529522276,GE7,Monocytes
3122,C3AR1,0.214246068,1.091414426,0.252937885,0.276060056,GE7,Monocytes
3123,TGFBR2,0.204812661,1.680994211,0.217123671,0.364983634,GE7,Monocytes
3124,CSF2RB,0.135522666,1.396451698,0.143816452,0.200832729,GE7,Monocytes
3125,ITGAX,0.408754491,1.396451698,0.349748181,0.488406442,GE7,Monocytes
3126,SPN,0.863148516,1.396451698,0.212646894,0.296951117,GE7,Monocytes
3127,IL2RG,0.413630673,1.396451698,0.195858982,0.273507607,GE7,Monocytes
3128,ITGAM,0.106296721,1.396451698,0.316172356,0.441519423,GE7,Monocytes
3129,ICAM1,0.283643276,1.48053638,0.264129827,0.391053817,GE7,Monocytes
3130,ANXA6,0.10564052,1.078023191,0.178511472,0.192439506,GE7,Monocytes
3131,PTK2B,0.154872339,1.791793403,0.237269166,0.425137327,GE7,Monocytes
3132,PRNP,0.217158415,1.791793403,0.269725797,0.483292904,GE7,Monocytes
3133,PLAUR,0.275662655,1.104510446,0.677672076,0.748495887,GE7,Monocytes
3134,ITGB1,0.206282774,1.104510446,0.353665361,0.390627086,GE7,Monocytes
3135,MARCO,0.341243345,1.881526068,0.266927812,0.502231637,GE7,Monocytes
3136,SELL,0.544635394,1.046183742,0.263010632,0.275157448,GE7,Monocytes
3137,RACK1,0.120180317,1.619381919,0.730274203,1.18259284,GE8,Monocytes
3138,TGFBR2,0.26044178,1.619381919,0.217123671,0.351606147,GE8,Monocytes
3139,ICAM1,0.283643276,2.090886456,0.264129827,0.552265477,GE8,Monocytes
3140,TNFRSF1A,0.270708919,1.045359687,0.355903749,0.372047432,GE8,Monocytes
3141,TNFRSF1B,0.275932202,1.045359687,0.529938444,0.553976286,GE8,Monocytes
3142,ITGB1,0.206282774,1.767751266,0.353665361,0.62519239,GE8,Monocytes
3143,LRP1,0.109600238,1.767751266,0.387800783,0.685535326,GE8,Monocytes
3144,ITGB1,0.215658962,1.020572038,0.353665361,0.360940978,GE8,Monocytes
3145,LRP1,0.625241979,1.020572038,0.387800783,0.395778636,GE8,Monocytes
3146,TNFRSF1B,0.370354336,1.052490835,0.529938444,0.557755356,GE8,Monocytes
3147,ITGB1,0.17662245,1.052490835,0.353665361,0.372229551,GE8,Monocytes
3148,SORL1,0.182382625,1.204288535,0.324006715,0.390197572,GE8,Monocytes
3149,LRP1,0.486493867,1.204288535,0.387800783,0.467024037,GE8,Monocytes
3150,FPR3,0.165635904,1.000565301,0.329043089,0.329229097,GE8,Monocytes
3151,CXCR4,0.173296783,1.000565301,0.531057639,0.531357846,GE8,Monocytes
3152,FPR1,0.226510617,1.000565301,0.534415221,0.534717326,GE8,Monocytes
3153,C5AR1,0.222952854,1.000565301,0.485170677,0.485444945,GE8,Monocytes
3154,ITGB2,0.284501554,1.151338527,0.757134863,0.871718538,GE8,Monocytes
3155,TGFBR2,0.204812661,1.698036291,0.217123671,0.368683873,GE8,Monocytes
3156,PLAUR,0.341577337,1.465634171,0.677672076,0.993219351,GE8,Monocytes
3157,ITGAX,0.16746195,1.465634171,0.349748181,0.512602886,GE8,Monocytes
3158,ENG,0.805847413,1.465634171,0.271964186,0.398600004,GE8,Monocytes
3159,PTK2B,0.350545818,1.465634171,0.237269166,0.347749798,GE8,Monocytes
3160,CD47,0.370472889,1.465634171,0.325125909,0.476515642,GE8,Monocytes
3161,RACK1,0.277758087,1.465634171,0.730274203,1.070314825,GE8,Monocytes
3162,CD36,0.153325007,1.223876538,0.397313934,0.486263202,GE8,Monocytes
3163,CD44,0.402828991,1.223876538,0.758254057,0.92800935,GE8,Monocytes
3164,ITGB1,0.50119522,1.223876538,0.353665361,0.432842738,GE8,Monocytes
3165,RPSA,0.161194147,1.209071219,0.763290431,0.922872492,GE8,Monocytes
3166,CD44,0.294752691,1.209071219,0.758254057,0.916783157,GE8,Monocytes
3167,ITGB1,0.433977464,1.209071219,0.353665361,0.427606609,GE8,Monocytes
3168,PTK2B,0.382819558,2.104861955,0.237269166,0.499418841,GE8,Monocytes
3169,ITGB1,0.259535024,1.224304985,0.353665361,0.432994264,GE8,Monocytes
3170,TNFRSF1A,0.316229025,1.162949016,0.355903749,0.413897915,GE8,Monocytes
3171,TNFRSF1B,0.36931914,1.162949016,0.529938444,0.616291392,GE8,Monocytes
3172,ITGB1,0.215323106,1.162949016,0.353665361,0.411294783,GE8,Monocytes
3173,ITGB2,0.267106333,2.36009366,0.757134863,1.78690919,GE8,Monocytes
3174,ITGB1,0.223456103,2.36009366,0.353665361,0.834683376,GE8,Monocytes
3175,SELL,0.544635394,1.853032074,0.263010632,0.487367138,GE8,Monocytes
3176,PTGER4,0.14354404,2.310788798,0.161723559,0.373708989,GE8,Monocytes
3177,HRH2,0.34672196,2.310788798,0.212087297,0.49008895,GE8,Monocytes
3178,S1PR4,0.137726139,4.523765806,0.127028539,0.574647363,GE9,Monocytes
3179,P2RY13,0.139735174,4.523765806,0.134303302,0.607556683,GE9,Monocytes
3180,FPR2,0.193018975,4.523765806,0.162842753,0.736662479,GE9,Monocytes
3181,FPR1,0.226510617,4.523765806,0.534415221,2.417569303,GE9,Monocytes
3182,CXCR4,0.173296783,4.523765806,0.531057639,2.402380386,GE9,Monocytes
3183,CCR2,0.217854977,4.523765806,0.157806379,0.713879103,GE9,Monocytes
3184,CCR1,0.223583659,4.523765806,0.275881365,1.248022687,GE9,Monocytes
3185,C5AR1,0.222952854,4.523765806,0.485170677,2.194798519,GE9,Monocytes
3186,C3AR1,0.214246068,4.523765806,0.252937885,1.144231754,GE9,Monocytes
3187,FPR2,0.193018975,9.352629128,0.162842753,1.523007877,GE9,Monocytes
3188,FPR1,0.226510617,9.352629128,0.534415221,4.998187363,GE9,Monocytes
3189,CXCR4,0.173296783,9.352629128,0.531057639,4.966785139,GE9,Monocytes
3190,CCR5,0.189389147,9.352629128,0.108002238,1.010104881,GE9,Monocytes
3191,CCR2,0.217854977,9.352629128,0.157806379,1.475904541,GE9,Monocytes
3192,CCR1,0.223583659,9.352629128,0.275881365,2.580216094,GE9,Monocytes
3193,C5AR1,0.222952854,9.352629128,0.485170677,4.537621407,GE9,Monocytes
3194,C3AR1,0.214246068,9.352629128,0.252937885,2.365634228,GE9,Monocytes
3195,ITGB2,0.284501554,1.918549531,0.757134863,1.452600736,GE9,Monocytes
3196,PLAUR,0.275662655,1.183328428,0.677672076,0.801908632,GE9,Monocytes
3197,PLAUR,0.341577337,1.09835078,0.677672076,0.744321653,GE9,Monocytes
3198,RACK1,0.277758087,1.09835078,0.730274203,0.80209724,GE9,Monocytes
3199,CD44,0.294752691,1.013674169,0.758254057,0.768622551,GE9,Monocytes
3200,RPSA,0.161194147,1.013674169,0.763290431,0.773727793,GE9,Monocytes
3201,ICAM1,0.283643276,3.343291503,0.264129827,0.883063005,GE9,Monocytes
3202,CLEC7A,0.298079959,1.754309869,0.542809177,0.952255497,GE9,Monocytes
3203,ITGB1,0.389762464,1.754309869,0.353665361,0.620438633,GE9,Monocytes
3204,PIK3CB,0.30749057,8.37735372,0.092893117,0.778198499,GE9,Monocytes
3205,TNFRSF10D,0.215879719,8.37735372,0.066032457,0.553177246,GE9,Monocytes
3206,TNFRSF10B,0.785405024,8.37735372,0.115277001,0.965716209,GE9,Monocytes
3207,PLXND1,0.594445167,5.343985803,0.174034695,0.930038939,GE9,Monocytes
3208,RACK1,0.120180317,1.423896986,0.730274203,1.039835236,GE9,Monocytes
3209,TNFRSF1B,0.370354336,2.677295548,0.529938444,1.418801838,GE9,Monocytes
3210,ITGB1,0.17662245,2.677295548,0.353665361,0.946866696,GE9,Monocytes
3211,TNFRSF1A,0.270708919,1.562907278,0.355903749,0.55624456,GE9,Monocytes
3212,TNFRSF1B,0.275932202,1.562907278,0.529938444,0.828244652,GE9,Monocytes
3213,TNFRSF1A,0.286159054,2.040452668,0.355903749,0.726204755,GE9,Monocytes
3214,TNFRSF1B,0.277561093,2.040452668,0.529938444,1.081314312,GE9,Monocytes
3215,RPSA,0.162086214,2.040452668,0.763290431,1.557457996,GE9,Monocytes
3216,CD4,0.192598985,1.388203037,0.39227756,0.5445609,GE9,Monocytes
3217,CD44,0.167095569,1.388203037,0.758254057,1.052610585,GE9,Monocytes
3218,SORT1,0.120940167,1.196181464,0.185637892,0.222056605,GE1,Myoepithelial Cells
3219,SDC2,0.298267789,1.785022725,0.362490451,0.647053692,GE1,Myoepithelial Cells
3220,LRP1,0.303365765,1.785022725,0.106951872,0.190911521,GE1,Myoepithelial Cells
3221,LRP1,0.196613018,1.779835637,0.106951872,0.190356753,GE1,Myoepithelial Cells
3222,TGFBR2,0.179929659,1.523326703,0.124140565,0.189106638,GE1,Myoepithelial Cells
3223,ITGA8,0.175693105,2.597490374,0.108861727,0.282767287,GE1,Myoepithelial Cells
3224,ITGB1,0.142809968,2.597490374,0.666921314,1.732321693,GE1,Myoepithelial Cells
3225,ITGA7,0.428658668,1.40106504,0.228036669,0.319494205,GE1,Myoepithelial Cells
3226,ITGA3,0.441533724,1.40106504,0.155080214,0.217277466,GE1,Myoepithelial Cells
3227,RPSA,0.09426088,1.40106504,0.836134454,1.171478752,GE1,Myoepithelial Cells
3228,ITGB1,0.206282774,1.40106504,0.666921314,0.934400137,GE1,Myoepithelial Cells
3229,NOTCH3,0.171940248,1.810665987,0.499618029,0.904641372,GE1,Myoepithelial Cells
